O_Trip,D_Trip,T_Trip,Capacity,Int_points,Grocery,School,Hospital,Transit,Pop,Pec_Whi,Med_age,HH_2010,HH_ACS,Pec_01_V,Income,T_work,Emp_rate,WBN_len,WBN_des,BN_len,BN_des,Crash,Crime,UndSer_Lvl,UndSer_Cod
12741,13501,26242,39,66,1,1,2,6,4166.310059,78.7101974,33.2136002,2298.149902,2145.76001,82.3752975,63747.30078,3000.169922,94.3122025,5463.515547,108.6931882,3587.177585,71.36463056,44,209,Adequately served,1
4862,4887,9749,19,109,3,2,1,10,3874.899902,54.1225014,36.2196007,2072.120117,1977.170044,84.572197,53274.60156,2089.729981,92.6632004,7229.825896,143.8328161,5376.683455,106.9657187,60,235,Moderately served,0
8479,8698,17177,15,124,4,6,1,4,1646.900024,59.7983017,35.5379982,743.6859741,813.7529907,74.0157013,102627,1084.969971,93.751297,6582.056495,130.9458534,2868.842898,57.07381602,67,396,Moderately served,0
4661,4336,8997,15,73,1,4,1,4,5202.700195,83.2258987,29.9225998,2198.729981,2216.26001,61.5335007,111271,3957.76001,96.9708023,6111.774094,121.5898823,257.5847087,5.124484956,68,156,Adequately served,1
14618,14643,29261,15,264,2,6,6,11,9144.610352,82.0065994,32.4164009,5872.029785,5627.649902,88.7790985,79004.70313,6593.850098,96.1169968,7971.81185,158.5941577,2654.679739,52.81317536,83,406,Moderately served,0
21551,21476,43027,19,223,1,0,0,3,300.8330078,28.9487,33.7000008,130.6690063,120,88,67027,145.4989929,98.5438995,5772.317346,114.8366048,431.0005281,8.574483066,4,30,Moderately served,0
8414,7890,16304,15,68,0,18,66,13,693.9840088,41.7265015,26.4321995,192.0619965,173.121994,72.6993027,32320.09961,361.1260071,91.7680969,3734.194294,74.28943505,4185.599451,83.26985531,46,203,Moderately served,0
5580,5142,10722,15,172,0,1,1,4,4814.75,87.3608017,31.8339996,2244.840088,2237.280029,64.4842987,104557,3135.199951,96.5061035,7452.022294,148.253273,3450.640823,68.64831797,26,155,Adequately served,1
791,965,1756,15,105,4,3,5,10,3011.600098,37.6607018,27.9871006,933.1370239,844.9580078,77.5912018,29596.40039,1375.550049,81.5283966,6166.732204,122.6832391,2083.941913,41.45870707,39,346,Moderately served,0
10419,9839,20258,15,143,1,8,3,4,5530.450195,86.1910019,28.5086002,2874.090088,2656.060059,81.4219971,99824.70313,4077.179932,96.1326981,5854.623772,116.4740392,2721.969128,54.15185522,46,362,Moderately served,0
5021,5316,10337,15,52,1,6,1,18,3764.050049,83.5213013,33.4762993,1733.410034,1734.02002,66.6128006,72850.29688,2585.77002,94.6981964,5324.168267,105.9209622,2344.530693,46.64295613,66,167,Moderately served,0
10600,10705,21305,15,25,1,4,1,10,6635.759766,85.6925964,30.0508995,3881.25,3577.189941,87.1798019,88363.5,5733.77002,96.7733002,4824.485255,95.98008452,1314.834866,26.15780853,64,685,Moderately served,0
10687,12169,22856,15,10,2,5,0,13,9016.55957,82.8934021,31.2798996,5768.290039,5608.169922,87.3955002,61451.30078,7208.839844,96.2309036,4052.290536,80.61775871,782.7612298,15.57253987,101,678,Moderately served,0
2582,2202,4784,15,42,1,5,1,7,3903.199951,80.536499,32.971199,2138.570068,2142.610107,78.4713974,68108.20313,2855.790039,93.2434998,5295.291501,105.3464772,58.74052367,1.168605588,51,141,Moderately served,0
5979,6037,12016,15,54,3,7,2,12,5876.359863,60.8353004,41.0131989,3187.540039,3190.439941,86.3578033,52701.10156,3346.219971,89.9639969,5354.004834,106.5145418,2208.076113,43.92827852,106,387,Moderately served,0
4553,4679,9232,15,37,9,4,2,8,6315.490234,43.5994987,37.5133018,2977.429932,3017.469971,87.6109009,34631,3227.780029,88.9223022,4569.670249,90.91070106,781.7897109,15.55321212,74,386,Underserved,-1
2763,2510,5273,11,17,0,0,0,7,2625.699951,85.2951965,32.0525017,1311.540039,1217.040039,73.0427017,102406,1954.290039,96.6130981,2774.046977,55.1879111,1968.217345,39.15643994,45,93,Moderately served,0
4695,4939,9634,19,57,12,9,3,11,7597.660156,41.4323006,38.3745003,3316.679932,3366.600098,84.5914001,33266.5,3976.169922,84.6559982,5235.088979,104.1487861,1811.229543,36.03326685,57,847,Moderately served,0
4061,3860,7921,15,178,0,3,2,2,5145.830078,60.6906013,31.2745991,2062,2119.419922,75.0714035,44421.30078,3096.350098,89.7257004,7475.7695,148.7257087,3689.989108,73.4100008,36,225,Moderately served,0
13822,13026,26848,19,70,2,8,2,14,7963.189941,76.0879974,35.7485008,5081.25,4696.450195,88.3794022,77963.39844,5421.709961,91.3658981,4604.057189,91.59480748,3090.042467,61.47444162,67,742,Moderately served,0
23372,24420,47792,15,121,7,7,11,27,8900.790039,69.407402,33.5517006,5645.680176,5583.990234,91.0329971,90100.89844,5918.990234,93.2530975,2769.014407,55.0877913,3023.184706,60.14434873,348,2620,Moderately served,0
15566,16324,31890,19,188,4,3,3,7,4114.390137,67.0930023,32.1818008,2221.75,2325.850098,85.5044022,109158,3220,95.7157974,7885.669782,156.8804157,5751.662492,114.4256896,369,590,Moderately served,0
28118,19623,47741,31,1513,2,6,4,10,5898.379883,66.3356018,37.8268013,3463.360107,3820.459961,89.3520966,105230,3907.040039,95.1715012,20114.26996,400.1606863,4922.527697,97.93057693,179,760,Moderately served,0
13180,13529,26709,19,763,2,15,18,28,4938.720215,64.2263031,32.7535019,2984.830078,2757.149902,92.3871994,89517.10156,2839.530029,92.9671021,10623.34264,211.3446866,4080.660564,81.18216249,363,1981,Moderately served,0
11563,11740,23303,19,925,3,44,26,30,2954.689941,68.5427017,37.4804001,1397.050049,1417.930054,92.9037018,102168,1796.819946,91.8853989,12546.17716,249.598264,4168.869879,82.93703105,247,3652,Moderately served,0
11502,11072,22574,19,329,5,9,11,27,7725.759766,65.485199,33.3147011,4951.319824,5456.709961,91.0493011,87002.29688,5600.339844,94.1567001,5002.2182,99.51596913,3310.51846,65.86067215,395,1621,Moderately served,0
17448,12887,30335,23,941,11,11,9,28,4903.799805,51.3763008,29.4578991,2839.409912,2783.070068,97.0327988,82671,3365.139893,91.3731995,14175.2882,282.0083984,8008.452292,159.3230961,233,682,Moderately served,0
7810,7499,15309,15,131,0,1,0,2,4738.799805,84.9720993,32.1904984,2022.560059,1988.719971,58.5390015,136557,3150.179932,95.9848022,5902.580581,117.4281096,1826.671024,36.34046537,62,130,Moderately served,0
663,657,1320,15,48,0,8,0,14,1663.910034,13.7602997,38.7780991,963.2390137,1247.040039,86.2708969,34075.80078,1310.050049,79.2718964,3136.62309,62.40113368,296.5218323,5.899114419,95,373,Underserved,-1
33350,30436,63786,47,952,6,12,7,26,4929.279785,51.1416016,29.9011002,2836.330078,2709.550049,96.5407028,87372.39844,3242.98999,91.4787979,14736.82969,293.1799114,7034.623824,139.9493943,224,716,Moderately served,0
130,141,271,15,56,1,6,3,10,2176.23999,0.972605,38.4350014,831.8720093,867.2940063,84.1412964,21679.30078,1079.369995,63.6824989,5575.776103,110.9265411,2203.566093,43.83855451,81,553,Underserved,-1
497,539,1036,11,109,0,7,0,9,2520.530029,3.1625199,36.9048004,1119.609985,1135.040039,83.4658966,40090.60156,1287.380005,80.8872986,4977.616043,99.02652477,1458.375387,29.01345646,27,357,Moderately served,0
2698,2771,5469,11,88,0,3,1,17,1958.209961,16.7856007,42.9369011,819.2670288,801.809021,77.0644989,62705.89844,999.6019897,83.9449005,4360.255235,86.74452173,1404.826568,27.94813655,45,260,Moderately served,0
9136,9512,18648,23,132,2,5,1,12,5836.720215,53.5074005,34.1772995,2922.959961,3218.479981,87.2341995,77806.60156,4498.080078,94.0848999,5181.738186,103.0874058,4677.576405,93.05742582,64,440,Moderately served,0
2130,2266,4396,15,170,3,9,0,6,4597.370117,34.4501991,31.4624004,1951.150024,2023.300049,79.9149017,39842.60156,2408.590088,82.0457001,8065.893477,160.4658522,2149.615617,42.7652439,35,316,Moderately served,0
1488,1704,3192,15,56,2,5,1,6,926.9559937,24.5615005,34.1743011,445.3380127,504.8680115,87.4375992,37414.80078,526.2620239,88.8584976,4470.661145,88.94097752,1280.569754,25.47612579,48,190,Moderately served,0
3278,3149,6427,11,203,1,3,1,8,3902.229981,47.4105988,31.5536003,1363.540039,1413.439941,76.2031021,37411.80078,2031.199951,89.5635986,8062.7162,160.4026422,1707.081115,33.96129971,114,397,Moderately served,0
4086,4030,8116,15,139,1,5,0,7,2836.610107,71.1408005,32.4029999,1327.150024,1232.719971,68.9890976,78337.70313,1949.979981,91.581398,7853.428384,156.2389934,3241.153356,64.48069724,72,221,Moderately served,0
1371,1307,2678,15,40,2,3,1,6,3466.449951,59.1236992,35.1495018,1331.630005,1286.640015,63.6147003,57483.80078,1755.420044,86.2947006,4567.202675,90.86161024,106.4623613,2.118001382,45,121,Moderately served,0
1146,1213,2359,15,89,1,0,0,8,3058.459961,57.8465996,33.7879982,1198.109985,1208.329956,67.7399979,44429.10156,1626.02002,86.5541,6214.039387,123.6243856,2411.503691,47.97534158,67,153,Adequately served,1
1620,1438,3058,15,72,4,7,0,9,6109.75,49.2064018,31.6028004,2356.870117,2354.209961,80.5820999,42690.69922,3576.199951,92.5518036,5177.396232,103.0010253,4075.184621,81.07322205,36,276,Moderately served,0
475,463,938,15,103,1,1,0,0,2898.76001,44.7957993,35.1650009,1070.170044,1052.319946,70.3611984,43926.80078,1578.650024,89.9354019,5956.026937,118.491391,1220.835527,24.2877511,29,128,Moderately served,0
148,240,388,15,82,4,8,1,7,6511.540039,44.4782982,28.0916996,1748.310059,1664.150024,65.3373032,32473.80078,2833.340088,86.7341995,6571.159233,130.7290592,3445.095533,68.53799793,52,305,Adequately served,1
673,558,1231,15,135,2,10,1,7,5282.490234,39.9210014,27.4570007,1429.630005,1425.439941,73.1885986,30438.69922,2596.090088,78.7369003,7503.443236,149.2762602,3149.665411,62.66060241,32,363,Moderately served,0
149,212,361,15,72,7,10,2,4,6903.939941,42.4910011,26.0963001,1872.699951,1748.859985,72.6585007,28804.69922,2918.560059,86.2835999,6276.965402,124.8762589,1393.753999,27.7278548,21,517,Moderately served,0
21,25,46,15,80,3,5,0,5,4994.479981,29.3353996,27.7805996,1279.920044,1227.27002,62.6152992,34725.89844,2181.429932,84.1794968,6281.399651,124.9644755,939.2507766,18.68580049,29,398,Moderately served,0
2596,2824,5420,15,70,4,5,1,19,7647.169922,52.4968987,34.0736008,4075.209961,4295.060059,89.107399,33100.60156,5217.330078,93.3407974,5441.355966,108.2523374,1818.221174,36.17236093,40,440,Moderately served,0
175,190,365,15,7,1,3,0,4,1376.939941,40.6525002,29.9099007,287.3760071,271.1870117,69.8404999,25327,407.8670044,88.120697,1626.468921,32.35757107,942.537252,18.75118284,29,26,Moderately served,0
178,170,348,19,85,2,2,0,9,3833,38.8060989,28.9115009,643.4260254,670.5360107,78.4279022,27443.90039,1194.880005,80.5927963,5450.334669,108.430963,4962.667793,98.72913877,27,281,Moderately served,0
145,157,302,19,102,8,3,2,6,5138.930176,41.9446983,27.4197006,1120.25,1048.439941,75.9789963,26204.19922,1849.910034,84.0621033,6966.804367,138.6001691,3748.58788,74.57578633,40,371,Moderately served,0
7334,7418,14752,19,514,0,16,0,10,909.1119995,66.4676971,27.0678997,380.2520142,397.0400085,77.6542969,101952,811.2739868,91.3436966,12205.41514,242.8190191,6403.472626,127.3930402,260,63,Moderately served,0
4813,4426,9239,19,438,0,18,0,16,1839.560059,63.3843002,28.6830997,839.1199951,826.9099731,75.7713013,90339.89844,1398.069946,91.7826004,10788.73967,214.6351559,5592.429648,111.2578528,313,132,Moderately served,0
369,378,747,11,78,1,0,0,12,2737.169922,1.31177,34.6595001,1269.959961,1210.949951,83.2544022,19123.5,1235.660034,71.7582016,5601.648226,111.4412506,2125.019656,42.2759228,71,610,Underserved,-1
1902,2739,4641,15,58,1,2,0,10,904.5109863,57.355999,26.4361,325.6080017,330.2720032,75.8831024,102128,680.6090088,89.723999,4151.353419,82.58855214,4202.522794,83.60653452,200,578,Moderately served,0
16762,18624,35386,23,152,2,7,6,17,3839.959961,62.5979004,32.1078987,1941.089966,2302.25,90.6255035,93632.10156,2975.459961,96.033699,4816.097631,95.81321805,4119.703849,81.95890396,157,657,Moderately served,0
1064,1055,2119,23,98,0,0,0,1,557.8599854,2.5469401,37.1716995,258.8599854,251.0460052,94.5653992,16690,157.0879974,88.7471008,4733.696412,94.17389788,3854.150765,76.67589321,35,20,Underserved,-1
11202,10797,21999,27,107,4,21,13,28,10664.2002,74.2862015,36.1559982,6438.950195,6396.560059,91.3694,81605.20313,7199.149902,93.4671021,4321.896375,85.98139646,3365.380785,66.95212342,199,1670,Moderately served,0
9303,9078,18381,23,461,4,6,7,23,4536.899902,56.4063988,30.1371994,2706.229981,2532.070068,93.6443024,97506.20313,3131.590088,92.6316986,9445.806762,187.9183547,7147.37444,142.1924965,469,529,Moderately served,0
11611,11648,23259,23,719,4,60,15,32,2082.889893,64.4135971,29.1364994,596.1209717,717.8270264,90.7457962,116361,1214.810059,91.6491013,9984.579098,198.6368898,3386.639335,67.37504884,169,2997,Moderately served,0
14764,14384,29148,27,728,2,17,8,33,3142.570068,61.280899,30.1016006,1640.26001,1732.569946,94.8469009,82815,2202.129883,93.536499,10280.37505,204.5215633,6605.376815,131.4097964,300,2717,Moderately served,0
13814,13691,27505,27,474,5,56,5,35,2869.060059,60.9417,26.9792004,935.8359985,1066.209961,89.9714966,104835,1723.209961,92.9973984,7875.783188,156.6837281,6007.142507,119.508303,222,2004,Moderately served,0
4402,4059,8461,19,224,1,6,0,14,2511.780029,57.8470993,27.8666992,1051.01001,970.6389771,74.1326981,63872.60156,1479.479981,90.0899963,7422.305472,147.6620756,4293.960033,85.42562058,273,221,Moderately served,0
15120,14955,30075,23,84,1,6,5,18,5882.52002,71.4748001,30.0512009,3085.139893,3446.5,93.3454971,72646.70313,4426.459961,93.8731003,4656.834207,92.6447729,4673.698143,92.98027025,174,679,Moderately served,0
5168,4426,9594,15,77,4,5,2,8,6553.930176,63.5015984,31.5415001,2911.48999,2720.860107,73.3156967,82084.20313,4386.850098,90.9325027,6327.634088,125.8842804,1208.459516,24.0415382,70,381,Moderately served,0
16796,15455,32251,19,370,6,49,9,41,2048.52002,53.5780983,27.1833,653.4819946,833.7810059,95.3986969,89629.20313,1284.099976,94.2746964,6750.605612,134.2990315,6504.559807,129.4041057,186,3000,Moderately served,0
24751,21935,46686,31,664,9,15,5,29,2771.610107,51.592701,32.0876007,1147.280029,1302.579956,93.4188995,91040.39844,1749.869995,92.8800964,9864.67016,196.2513772,4137.817384,82.31926128,256,697,Moderately served,0
90033,99465,189498,47,429,0,2,2,7,2986.5,69.4581985,37.2795982,1844.180054,1962.189941,87.5906982,104076,1900.189941,93.4192963,8915.476686,177.3677731,5892.149229,117.2205844,154,260,Moderately served,0
9021,9338,18359,15,371,0,1,0,4,2289.949951,82.572197,32.9323006,1573.609985,1443.890015,95.9348984,57775.30078,1473.959961,96.9797974,11041.87852,219.6711935,9850.448532,195.9684469,133,182,Moderately served,0
273,180,453,19,167,3,4,1,6,3674.820068,6.97334,29.0541,1148.589966,1019.340027,77.6069031,26952.90039,1296.400024,78.344902,8290.622311,164.9366903,3224.199541,64.1434118,63,614,Moderately served,0
376,250,626,15,64,5,7,1,6,3455.840088,21.9034004,32.0141983,1125.469971,1090.060059,79.3532028,24905.90039,1190.530029,82.9228973,5565.210031,110.7163357,0,0,30,490,Moderately served,0
560,540,1100,15,89,1,2,0,8,1680.189941,9.8196001,30.0816994,413.8850098,382.5450134,76.8095016,28030.90039,627.9520264,73.7611008,5358.268063,106.5993561,1295.369104,25.7705495,27,421,Moderately served,0
690,808,1498,19,268,0,2,15,10,1282.619995,16.4409008,32.1710014,333.4960022,366.7630005,71.2061996,35203,630.2960205,76.6174011,10152.66403,201.9808332,2332.143222,46.39651522,52,258,Moderately served,0
1801,1903,3704,19,99,1,3,0,12,1378.599976,40.9067993,30.2950001,518.5540161,514.5930176,75.4047012,55755.19922,799.28302,90.8470993,5605.225096,111.5124101,3302.080726,65.69280876,75,246,Moderately served,0
900,913,1813,15,83,2,2,1,11,2351.280029,2.68437,27.9909992,823.4229736,817.4650269,89.1052017,19453.30078,666.4539795,74.3035965,5657.05503,112.5435339,158.197191,3.147233117,56,719,Underserved,-1
1734,1872,3606,15,97,10,6,1,10,6477.080078,47.4748001,31.3467999,2443.699951,2404.419922,79.257103,41388.60156,3815.01001,89.814003,6087.045091,121.0979144,2794.45117,55.59383963,45,312,Moderately served,0
219,211,430,15,32,4,6,0,11,2622.560059,4.5067902,30.4906006,757.5750122,709.6140137,79.7427979,27250,748.0280151,82.4425964,3908.754536,77.76220073,0,0,133,558,Moderately served,0
157,166,323,15,43,4,0,0,11,2441.780029,0.497987,31.4943008,909.0679932,853.5300293,92.0634995,17626.40039,701.1459961,66.3628006,4594.317756,91.40104762,1627.790841,32.38386983,43,961,Underserved,-1
107,140,247,15,73,0,1,0,8,3504.419922,0.94037,32.3683014,1330.640015,1189.589966,88.6900024,19345.19922,1078.300049,66.0445023,6704.505302,133.381895,3170.971424,63.08447207,28,698,Underserved,-1
2713,2841,5554,11,249,1,3,2,15,4230.75,41.196701,36.206501,1584.680054,1750.280029,69.7975006,40499.89844,2682.300049,86.6059036,7557.249418,150.3467001,2820.857552,56.11917789,53,275,Moderately served,0
8583,8361,16944,15,173,0,2,0,2,3504.449951,49.7452011,33.7594986,1719.670044,1854.199951,88.2172012,75137.70313,2565.429932,94.4785004,6433.978665,127.9999385,5064.233905,100.7497324,101,166,Moderately served,0
681,667,1348,15,33,2,3,0,14,3932.100098,4.6968999,38.976799,1868,1875.339966,88.5602036,23790.09961,1594.670044,84.3060989,4778.451918,95.06428038,2574.164861,51.21138274,50,632,Underserved,-1
16373,16604,32977,19,103,2,5,0,13,8320.540039,81.9539032,37.0806007,5511.990234,5284.310059,89.2477036,54517.19922,5667.160156,95.115097,4944.450986,98.3667269,3467.805343,68.98979525,163,189,Moderately served,0
10722,9629,20351,19,77,3,16,13,26,9517.919922,72.6014023,33.6897011,5720.109863,5809.419922,93.2602005,70919.70313,6761.27002,92.7593002,3542.743001,70.4806326,4263.722464,84.82406327,208,1160,Moderately served,0
871,957,1828,15,66,2,5,1,8,4161.709961,2.4514,40.2986984,1828.76001,1848.469971,92.7005005,21981.5,1554.949951,77.0167007,4837.513726,96.23927772,2990.94418,59.50294384,55,565,Underserved,-1
11442,12524,23966,19,118,3,16,7,10,1098.589966,60.3941002,32.1470985,555.5139771,614.375,79.7893982,98937.20313,784.7589722,96.3735962,5320.534798,105.8486766,1860.83276,37.0200915,86,881,Moderately served,0
2560,2589,5149,19,78,1,8,2,15,4076.959961,88.1660995,30.9431,1973.199951,1911.02002,72.6950989,94848.60156,3051.209961,97.332901,6625.515532,131.8104434,1605.255217,31.93553784,55,150,Moderately served,0
5933,5916,11849,15,118,2,8,1,10,5353.140137,72.1830978,29.3362007,2494.389893,2454.919922,74.7429962,74474,4193.879883,95.430397,6900.819614,137.2874441,741.7817289,14.75727861,113,524,Moderately served,0
7836,8755,16591,20,201,4,5,20,14,6269.600098,82.3320999,29.1623993,3364.379883,3229.870117,85.3244019,90923.10156,4696.430176,96.8564987,6525.100137,129.8127426,3852.959617,76.65219606,69,555,Moderately served,0
20368,18213,38581,31,232,2,1,1,2,4519.009766,69.6434021,38.8751984,2780.969971,2746.5,92.017601,100189,2886.98999,95.8908997,6094.041758,121.2371086,4531.200858,90.14537683,89,88,Moderately served,0
16182,15800,31982,19,368,1,5,14,12,5125.620117,68.222702,35.9266014,3192.360107,3441.300049,89.1172028,96760.60156,3418.570068,90.5752029,8054.682571,160.2428183,6649.501616,132.2876314,200,445,Moderately served,0
15215,13763,28978,15,676,6,25,13,33,1974.479981,51.7435989,27.0543003,722.3740234,914.1810303,97.6621017,72991.5,1337.910034,96.1044006,9024.705733,179.5408159,7696.343846,153.1138959,261,2781,Moderately served,0
47119,43911,91030,31,385,9,5,5,17,5109.100098,54.4136009,29.3896999,3010.719971,3170.189941,95.5951004,83084,4029.219971,92.6589966,8713.763496,173.3548167,7992.737805,159.0104663,212,570,Moderately served,0
37445,40062,77507,35,826,2,42,19,23,2714.199951,69.9554977,37.4034996,1111.140015,1171.380005,91.4224014,111014,1627.790039,90.6938019,13317.73105,264.9478408,2413.247179,48.01002719,202,2530,Moderately served,0
8895,8746,17641,15,62,4,3,3,7,2640.139893,90.8494034,29.9326,1310.550049,1371.77002,71.1420975,127973,2242.909912,96.8594971,4993.749486,99.3474894,1344.323321,26.74446271,100,369,Moderately served,0
6209,5609,11818,19,177,0,2,1,11,2366.830078,68.4192963,32.8064003,1166.219971,1233.660034,72.6552963,96545.5,1767.680054,94.2712021,7367.523246,146.5722179,3287.415854,65.40106039,365,261,Moderately served,0
461,396,857,15,94,0,8,0,8,472.0299988,2.9028599,36.5391998,221.8130035,206.3379974,90.0149994,19811.19922,150.7189941,83.4347992,5923.814312,117.8505412,5286.381814,105.1692246,45,184,Underserved,-1
21581,22650,44231,19,399,1,2,0,11,3803.459961,80.5899963,34.1002007,2104.169922,2001.339966,86.8721008,77796.10156,2379.620117,93.3755035,10989.34507,218.6260737,5546.8468,110.3510109,45,352,Moderately served,0
14845,13450,28295,35,520,0,0,0,3,2682.01001,44.5415001,35.6851006,1388.75,1486.630005,85.0683975,78527.60156,1791.219971,95.8662033,10529.91212,209.4859456,4512.679038,89.77689694,136,136,Moderately served,0
9950,8911,18861,23,217,7,4,3,14,4808.830078,59.2571983,31.5226994,2505.850098,3055.949951,91.7210999,98354.60156,4227.680176,95.7757034,6483.174497,128.9786585,8001.194394,159.1787048,443,589,Moderately served,0
4698,4284,8982,15,50,1,7,1,8,3835.830078,80.2795029,32.4118004,2134.590088,2252.820068,80.5755005,66365.60156,3049.560059,92.4636993,5743.576236,114.2648186,411.0743568,8.178064482,26,130,Moderately served,0
5282,5646,10928,19,90,5,10,1,13,4019,82.3296967,33.8400002,2063.530029,2035.51001,72.9548035,73458.5,3154.570068,93.1563034,6133.826337,122.0285977,3492.717775,69.48541234,99,281,Moderately served,0
4297,4204,8501,19,36,1,3,1,6,3702.02002,74.4266968,33.596199,1994.630005,1906.890015,80.8802032,66969.29688,2477.729981,92.510498,3587.671909,71.37446482,1067.316622,21.23358952,52,189,Moderately served,0
2521,2263,4784,15,69,3,7,2,5,6823.399902,52.6486015,30.3946991,3366.5,3249.600098,83.6020966,75597.79688,4365.310059,88.6013031,5538.576237,110.1864732,543.9774466,10.82208744,35,564,Underserved,-1
5178,4977,10155,15,56,0,3,0,9,1723.920044,7.0450001,33.7971001,1015.159973,958.4459839,86.9059982,42528.5,885.2860107,85.8620987,4248.864298,84.52846944,1674.841767,33.31991826,19,180,Moderately served,0
9449,9990,19439,19,113,2,3,6,15,4448.129883,87.1821976,31.1760006,2227.120117,2032.459961,75.1444016,96898.89844,3241.76001,96.9925995,7328.523816,145.7963489,821.7268011,16.34773528,64,174,Moderately served,0
8591,8963,17554,15,41,9,7,2,16,6268.890137,58.4382019,34.5803986,3613.5,3822.100098,90.5343018,37847.39844,4247.160156,89.2870026,4384.778137,87.23238937,1019.958499,20.29142961,65,578,Moderately served,0
10301,10290,20591,23,99,5,3,0,14,9645.5,80.5183029,34.0414009,6706.649902,6233.049805,89.6183014,62859.19922,7510.5,93.8318024,5063.885707,100.7428052,3957.952479,78.74096269,84,558,Moderately served,0
9027,8612,17639,15,154,7,3,0,9,3276.100098,68.7937012,32.9939003,1650.75,1703.48999,82.6745987,111638,2427.459961,97.1044006,8072.402342,160.5953419,3368.695542,67.01806841,130,578,Moderately served,0
